TPTE2	ENSG00000132958	Gene Expression
CYCSP32	ENSG00000223625	Gene Expression
MRPS31P2	ENSG00000232894	Gene Expression
ESRRAP1	ENSG00000215572	Gene Expression
LINC00350	ENSG00000225316	Gene Expression
GOLM2P1	ENSG00000238132	Gene Expression
MPHOSPH8	ENSG00000196199	Gene Expression
PSPC1-AS2	ENSG00000226352	Gene Expression
PSPC1	ENSG00000121390	Gene Expression
RN7SL166P	ENSG00000275014	Gene Expression
ST6GALNAC4P1	ENSG00000233469	Gene Expression
ZMYM5	ENSG00000132950	Gene Expression
ENSG00000223576	ENSG00000223576	Gene Expression
ENSG00000275964	ENSG00000275964	Gene Expression
ENSG00000289235	ENSG00000289235	Gene Expression
ZMYM2	ENSG00000121741	Gene Expression
KRR1P1	ENSG00000237672	Gene Expression
ENSG00000279951	ENSG00000279951	Gene Expression
LINC01072	ENSG00000236076	Gene Expression
GJA3	ENSG00000121743	Gene Expression
PPIAP28	ENSG00000226633	Gene Expression
LINC00556	ENSG00000260131	Gene Expression
GJB2	ENSG00000165474	Gene Expression
ENSG00000279065	ENSG00000279065	Gene Expression
GJB6	ENSG00000121742	Gene Expression
CRYL1	ENSG00000165475	Gene Expression
MIR4499	ENSG00000263978	Gene Expression
ENSG00000277020	ENSG00000277020	Gene Expression
IFT88	ENSG00000032742	Gene Expression
SLC35E1P1	ENSG00000238286	Gene Expression
RNU2-7P	ENSG00000222726	Gene Expression
ENSG00000278291	ENSG00000278291	Gene Expression
IL17D	ENSG00000172458	Gene Expression
ENSG00000279135	ENSG00000279135	Gene Expression
EEF1AKMT1	ENSG00000150456	Gene Expression
RANP8	ENSG00000233524	Gene Expression
ENSG00000275485	ENSG00000275485	Gene Expression
XPO4	ENSG00000132953	Gene Expression
CNOT4P1	ENSG00000236704	Gene Expression
HNRNPA1P30	ENSG00000233780	Gene Expression
PPIAP27	ENSG00000234363	Gene Expression
RPSAP54	ENSG00000213621	Gene Expression
LATS2	ENSG00000150457	Gene Expression
LATS2-AS1	ENSG00000233851	Gene Expression
RNU4-9P	ENSG00000201821	Gene Expression
RPS12P23	ENSG00000180172	Gene Expression
IPPKP1	ENSG00000225585	Gene Expression
ENSG00000275689	ENSG00000275689	Gene Expression
SNORD27	ENSG00000252128	Gene Expression
SAP18	ENSG00000150459	Gene Expression
SKA3	ENSG00000165480	Gene Expression
MRPL57	ENSG00000173141	Gene Expression
ENSG00000271250	ENSG00000271250	Gene Expression
LINC01046	ENSG00000233405	Gene Expression
ESRRAP2	ENSG00000235438	Gene Expression
ENSG00000290911	ENSG00000290911	Gene Expression
ENSG00000289133	ENSG00000289133	Gene Expression
ENSG00000291046	ENSG00000291046	Gene Expression
MIPEPP3	ENSG00000233325	Gene Expression
LINC00539	ENSG00000224429	Gene Expression
GRK6P1	ENSG00000215571	Gene Expression
ZDHHC20	ENSG00000180776	Gene Expression
ENSG00000289814	ENSG00000289814	Gene Expression
GAPDHP52	ENSG00000235076	Gene Expression
RNA5SP25	ENSG00000222747	Gene Expression
ZDHHC20-IT1	ENSG00000236953	Gene Expression
H2BP6	ENSG00000226908	Gene Expression
MICU2	ENSG00000165487	Gene Expression
FNTAP2	ENSG00000230022	Gene Expression
RNU6-59P	ENSG00000207518	Gene Expression
RPS7P10	ENSG00000226525	Gene Expression
ENSG00000289860	ENSG00000289860	Gene Expression
FGF9	ENSG00000102678	Gene Expression
RN7SL766P	ENSG00000244197	Gene Expression
LINC00424	ENSG00000226722	Gene Expression
LINC00540	ENSG00000276476	Gene Expression
NME1P1	ENSG00000237175	Gene Expression
MTND3P1	ENSG00000226118	Gene Expression
ENSG00000287357	ENSG00000287357	Gene Expression
FTH1P7	ENSG00000232187	Gene Expression
DDX39AP1	ENSG00000225777	Gene Expression
SNORD36	ENSG00000253094	Gene Expression
RPL7AP73	ENSG00000237952	Gene Expression
IPMKP1	ENSG00000226507	Gene Expression
RFESDP1	ENSG00000231650	Gene Expression
LINC00621	ENSG00000262619	Gene Expression
ENSG00000262198	ENSG00000262198	Gene Expression
BASP1P1	ENSG00000230535	Gene Expression
NUS1P2	ENSG00000234685	Gene Expression
ENSG00000289217	ENSG00000289217	Gene Expression
ENSG00000283075	ENSG00000283075	Gene Expression
HMGA1P6	ENSG00000233440	Gene Expression
RNY3P4	ENSG00000207157	Gene Expression
ENSG00000289861	ENSG00000289861	Gene Expression
LINC00362	ENSG00000229483	Gene Expression
SGCG	ENSG00000102683	Gene Expression
RNU6-58P	ENSG00000252952	Gene Expression
TATDN2P3	ENSG00000235205	Gene Expression
SDAD1P4	ENSG00000236803	Gene Expression
SACS	ENSG00000151835	Gene Expression
RPLP1P13	ENSG00000232163	Gene Expression
SACS-AS1	ENSG00000229558	Gene Expression
LINC00327	ENSG00000232977	Gene Expression
LINC00352	ENSG00000227893	Gene Expression
ENSG00000289688	ENSG00000289688	Gene Expression
TNFRSF19	ENSG00000127863	Gene Expression
ENSG00000289332	ENSG00000289332	Gene Expression
MIPEP	ENSG00000027001	Gene Expression
MTCO3P2	ENSG00000232102	Gene Expression
PCOTH	ENSG00000205861	Gene Expression
C1QTNF9B	ENSG00000205863	Gene Expression
ENSG00000290660	ENSG00000290660	Gene Expression
ANKRD20A19P	ENSG00000196593	Gene Expression
ENSG00000287530	ENSG00000287530	Gene Expression
ENSG00000273167	ENSG00000273167	Gene Expression
SPATA13	ENSG00000182957	Gene Expression
SPATA13	ENSG00000228741	Gene Expression
IPO7P2	ENSG00000225674	Gene Expression
MIR2276	ENSG00000252695	Gene Expression
SPATA13-AS1	ENSG00000227213	Gene Expression
C1QTNF9	ENSG00000240654	Gene Expression
C1QTNF9-AS1	ENSG00000240868	Gene Expression
ENSG00000277040	ENSG00000277040	Gene Expression
NUS1P3	ENSG00000234627	Gene Expression
LINC00566	ENSG00000261498	Gene Expression
CYCSP33	ENSG00000233545	Gene Expression
TPTE2P6	ENSG00000205822	Gene Expression
PARP4	ENSG00000102699	Gene Expression
ENSG00000288103	ENSG00000288103	Gene Expression
ENSG00000287376	ENSG00000287376	Gene Expression
PSPC1P2	ENSG00000244615	Gene Expression
ENSG00000243008	ENSG00000243008	Gene Expression
ENSG00000290443	ENSG00000290443	Gene Expression
ENSG00000285228	ENSG00000285228	Gene Expression
ATP12A	ENSG00000075673	Gene Expression
RNY1P7	ENSG00000207474	Gene Expression
RPL26P34	ENSG00000225404	Gene Expression
ENSG00000285806	ENSG00000285806	Gene Expression
IRX1P1	ENSG00000231417	Gene Expression
ENSG00000287887	ENSG00000287887	Gene Expression
ANKRD20A10P	ENSG00000226695	Gene Expression
RNF17	ENSG00000132972	Gene Expression
CENPJ	ENSG00000151849	Gene Expression
ENSG00000291041	ENSG00000291041	Gene Expression
ENSG00000273628	ENSG00000273628	Gene Expression
SLC25A15P3	ENSG00000251299	Gene Expression
TPTE2P1	ENSG00000253771	Gene Expression
RPL34P27	ENSG00000232858	Gene Expression
LSP1P1	ENSG00000269099	Gene Expression
ENSG00000276958	ENSG00000276958	Gene Expression
PABPC3	ENSG00000151846	Gene Expression
ENSG00000289006	ENSG00000289006	Gene Expression
ENSG00000279695	ENSG00000279695	Gene Expression
AMER2	ENSG00000165566	Gene Expression
LINC01053	ENSG00000238169	Gene Expression
LINC00463	ENSG00000234056	Gene Expression
ENSG00000279550	ENSG00000279550	Gene Expression
LINC01076	ENSG00000225105	Gene Expression
RPL23AP69	ENSG00000235315	Gene Expression
MTMR6	ENSG00000139505	Gene Expression
ENSG00000260509	ENSG00000260509	Gene Expression
NUP58	ENSG00000139496	Gene Expression
ELOBP1	ENSG00000234152	Gene Expression
ATP8A2	ENSG00000132932	Gene Expression
RNU6-78P	ENSG00000199767	Gene Expression
ENSG00000180803	ENSG00000180803	Gene Expression
RN7SL741P	ENSG00000242381	Gene Expression
RNY1P3	ENSG00000223158	Gene Expression
ENSG00000289125	ENSG00000289125	Gene Expression
SHISA2	ENSG00000180730	Gene Expression
LINC00415	ENSG00000231983	Gene Expression
ATP8A2P3	ENSG00000233963	Gene Expression
PRUNEP1	ENSG00000234706	Gene Expression
RNF6	ENSG00000127870	Gene Expression
ENSG00000277368	ENSG00000277368	Gene Expression
ENSG00000271559	ENSG00000271559	Gene Expression
THAP12P6	ENSG00000227882	Gene Expression
CDK8	ENSG00000132964	Gene Expression
ENSG00000278413	ENSG00000278413	Gene Expression
ENSG00000285929	ENSG00000285929	Gene Expression
WASF3	ENSG00000132970	Gene Expression
RPS3AP44	ENSG00000234031	Gene Expression
WASF3-AS1	ENSG00000237001	Gene Expression
ENSG00000285935	ENSG00000285935	Gene Expression
GPR12	ENSG00000132975	Gene Expression
FGFR1OP2P1	ENSG00000230256	Gene Expression
ENSG00000283579	ENSG00000283579	Gene Expression
RPS21P8	ENSG00000223782	Gene Expression
RPS20P32	ENSG00000218198	Gene Expression
USP12	ENSG00000152484	Gene Expression
ENSG00000278496	ENSG00000278496	Gene Expression
USP12-AS1	ENSG00000232162	Gene Expression
USP12-DT	ENSG00000230641	Gene Expression
LINC02340	ENSG00000275294	Gene Expression
LINC00412	ENSG00000234772	Gene Expression
RPL21	ENSG00000122026	Gene Expression
SNORD102	ENSG00000207500	Gene Expression
SNORA27	ENSG00000207051	Gene Expression
RASL11A	ENSG00000122035	Gene Expression
RNU6-70P	ENSG00000252247	Gene Expression
LINC01079	ENSG00000229609	Gene Expression
RNY1P1	ENSG00000201242	Gene Expression
GTF3A	ENSG00000122034	Gene Expression
MTIF3	ENSG00000122033	Gene Expression
ENSG00000289827	ENSG00000289827	Gene Expression
RNU6-63P	ENSG00000252499	Gene Expression
LNX2	ENSG00000139517	Gene Expression
POLR1D	ENSG00000186184	Gene Expression
ENSG00000273552	ENSG00000273552	Gene Expression
NPM1P4	ENSG00000226703	Gene Expression
GSX1	ENSG00000169840	Gene Expression
PLUT	ENSG00000247381	Gene Expression
RNU6-73P	ENSG00000207330	Gene Expression
PDX1	ENSG00000139515	Gene Expression
ATP5F1EP2	ENSG00000180389	Gene Expression
LINC00543	ENSG00000260704	Gene Expression
CDX2	ENSG00000165556	Gene Expression
URAD	ENSG00000183463	Gene Expression
RN7SL272P	ENSG00000242360	Gene Expression
FLT3	ENSG00000122025	Gene Expression
KATNBL1P1	ENSG00000271026	Gene Expression
CHCHD2P8	ENSG00000235115	Gene Expression
PAN3-AS1	ENSG00000261485	Gene Expression
PAN3	ENSG00000152520	Gene Expression
EEF1A1P3	ENSG00000232587	Gene Expression
RNU6-82P	ENSG00000200840	Gene Expression
FLT1	ENSG00000102755	Gene Expression
ENSG00000279393	ENSG00000279393	Gene Expression
EIF4A1P7	ENSG00000235472	Gene Expression
Y-RNA	ENSG00000273964	Gene Expression
ENSG00000289569	ENSG00000289569	Gene Expression
POMP	ENSG00000132963	Gene Expression
SLC46A3	ENSG00000139508	Gene Expression
RNU6-53P	ENSG00000202237	Gene Expression
CYP51A1P2	ENSG00000233588	Gene Expression
ENSG00000277227	ENSG00000277227	Gene Expression
POM121L13P	ENSG00000236339	Gene Expression
MTUS2	ENSG00000132938	Gene Expression
MTUS2-AS2	ENSG00000236758	Gene Expression
GAPDHP69	ENSG00000223460	Gene Expression
ENSG00000270680	ENSG00000270680	Gene Expression
MTUS2-AS1	ENSG00000179141	Gene Expression
SLC7A1	ENSG00000139514	Gene Expression
UBL3	ENSG00000122042	Gene Expression
Metazoa-SRP	ENSG00000278172	Gene Expression
TIMM8BP1	ENSG00000236258	Gene Expression
LINC00297	ENSG00000224329	Gene Expression
LINC00572	ENSG00000224405	Gene Expression
LINC00544	ENSG00000122043	Gene Expression
ENSG00000266505	ENSG00000266505	Gene Expression
LINC00365	ENSG00000224511	Gene Expression
LINC00384	ENSG00000232117	Gene Expression
LINC00385	ENSG00000232643	Gene Expression
ENSG00000279499	ENSG00000279499	Gene Expression
KATNAL1	ENSG00000102781	Gene Expression
RNU6-64P	ENSG00000252928	Gene Expression
PRDX2P1	ENSG00000215049	Gene Expression
LINC00427	ENSG00000236463	Gene Expression
LINC00426	ENSG00000238121	Gene Expression
ENSG00000279149	ENSG00000279149	Gene Expression
ENSG00000285773	ENSG00000285773	Gene Expression
ENSG00000289302	ENSG00000289302	Gene Expression
LINC01058	ENSG00000225039	Gene Expression
UBE2L5	ENSG00000236444	Gene Expression
HMGB1	ENSG00000189403	Gene Expression
ENSG00000285840	ENSG00000285840	Gene Expression
RBM22P2	ENSG00000213411	Gene Expression
MFAP1P1	ENSG00000232489	Gene Expression
PTPN2P2	ENSG00000224117	Gene Expression
USPL1	ENSG00000132952	Gene Expression
Metazoa-SRP	ENSG00000275788	Gene Expression
ALOX5AP	ENSG00000132965	Gene Expression
LINC00398	ENSG00000237879	Gene Expression
LINC00545	ENSG00000236094	Gene Expression
TEX26-AS1	ENSG00000224743	Gene Expression
MEDAG	ENSG00000102802	Gene Expression
TEX26	ENSG00000175664	Gene Expression
ENSG00000238185	ENSG00000238185	Gene Expression
LINC01066	ENSG00000230403	Gene Expression
ENSG00000286286	ENSG00000286286	Gene Expression
WDR95P	ENSG00000231894	Gene Expression
HSPH1	ENSG00000120694	Gene Expression
B3GLCT	ENSG00000187676	Gene Expression
ANKRD26P4	ENSG00000229427	Gene Expression
ENSG00000290234	ENSG00000290234	Gene Expression
ENSG00000278305	ENSG00000278305	Gene Expression
ENSG00000277319	ENSG00000277319	Gene Expression
RXFP2	ENSG00000133105	Gene Expression
ENSG00000289381	ENSG00000289381	Gene Expression
ENSG00000287904	ENSG00000287904	Gene Expression
FRY	ENSG00000073910	Gene Expression
EEF1DP3	ENSG00000229715	Gene Expression
ENSG00000279314	ENSG00000279314	Gene Expression
ENSG00000289617	ENSG00000289617	Gene Expression
Metazoa-SRP	ENSG00000278732	Gene Expression
FRY-AS1	ENSG00000237637	Gene Expression
ZAR1L	ENSG00000189167	Gene Expression
BRCA2	ENSG00000139618	Gene Expression
IFIT1P1	ENSG00000215515	Gene Expression
N4BP2L1	ENSG00000139597	Gene Expression
ENSG00000212293	ENSG00000212293	Gene Expression
ENSG00000270008	ENSG00000270008	Gene Expression
N4BP2L2	ENSG00000244754	Gene Expression
ATP8A2P2	ENSG00000229800	Gene Expression
N4BP2L2-IT2	ENSG00000281026	Gene Expression
PDS5B	ENSG00000083642	Gene Expression
RNY1P4	ENSG00000207325	Gene Expression
ENSG00000277151	ENSG00000277151	Gene Expression
LINC00423	ENSG00000226968	Gene Expression
TOMM22P3	ENSG00000227604	Gene Expression
KL	ENSG00000133116	Gene Expression
STARD13	ENSG00000133121	Gene Expression
STARD13-IT1	ENSG00000230300	Gene Expression
STARD13-AS	ENSG00000236581	Gene Expression
ENSG00000287274	ENSG00000287274	Gene Expression
LINC02344	ENSG00000227911	Gene Expression
ENSG00000285621	ENSG00000285621	Gene Expression
ENSG00000277386	ENSG00000277386	Gene Expression
ENSG00000230490	ENSG00000230490	Gene Expression
ENSG00000234535	ENSG00000234535	Gene Expression
ENSG00000232986	ENSG00000232986	Gene Expression
ENSG00000288767	ENSG00000288767	Gene Expression
ENSG00000286779	ENSG00000286779	Gene Expression
RFC3	ENSG00000133119	Gene Expression
RNU5A-4P	ENSG00000252397	Gene Expression
ENSG00000276672	ENSG00000276672	Gene Expression
ENSG00000280431	ENSG00000280431	Gene Expression
VDAC1P12	ENSG00000227254	Gene Expression
ENSG00000199196	ENSG00000199196	Gene Expression
ENSG00000278477	ENSG00000278477	Gene Expression
LINC02343	ENSG00000271850	Gene Expression
LINC00457	ENSG00000225179	Gene Expression
ENSG00000271901	ENSG00000271901	Gene Expression
GAMTP2	ENSG00000231910	Gene Expression
Metazoa-SRP	ENSG00000273886	Gene Expression
ENSG00000261728	ENSG00000261728	Gene Expression
NBEA	ENSG00000172915	Gene Expression
ZBED9P1	ENSG00000232795	Gene Expression
PHB1P13	ENSG00000234835	Gene Expression
MAB21L1	ENSG00000180660	Gene Expression
ENSG00000287650	ENSG00000287650	Gene Expression
LINC00445	ENSG00000236036	Gene Expression
DCLK1	ENSG00000133083	Gene Expression
SOHLH2	ENSG00000120669	Gene Expression
CCDC169-SOHLH2	ENSG00000250709	Gene Expression
CCDC169	ENSG00000242715	Gene Expression
RNU6-71P	ENSG00000207203	Gene Expression
SPART	ENSG00000133104	Gene Expression
SPART-AS1	ENSG00000120664	Gene Expression
CCNA1	ENSG00000133101	Gene Expression
H2ACP1	ENSG00000223383	Gene Expression
SERTM1	ENSG00000180440	Gene Expression
GAPDHP34	ENSG00000235306	Gene Expression
TCEAL4P1	ENSG00000223543	Gene Expression
ARL2BPP3	ENSG00000215486	Gene Expression
NDE1P2	ENSG00000271337	Gene Expression
RFXAP	ENSG00000133111	Gene Expression
SMAD9	ENSG00000120693	Gene Expression
SMAD9-IT1	ENSG00000236711	Gene Expression
LAMTOR3P1	ENSG00000228825	Gene Expression
RPL29P28	ENSG00000232378	Gene Expression
EIF4A1P5	ENSG00000226161	Gene Expression
ALG5	ENSG00000120697	Gene Expression
EXOSC8	ENSG00000120699	Gene Expression
SUPT20H	ENSG00000102710	Gene Expression
CSNK1A1L	ENSG00000180138	Gene Expression
ENSG00000274549	ENSG00000274549	Gene Expression
ENSG00000279511	ENSG00000279511	Gene Expression
RN7SKP1	ENSG00000202395	Gene Expression
RPS12P24	ENSG00000230283	Gene Expression
LINC01048	ENSG00000230390	Gene Expression
LINC00547	ENSG00000275226	Gene Expression
POSTN	ENSG00000133110	Gene Expression
TRPC4	ENSG00000133107	Gene Expression
RNA5SP26	ENSG00000199276	Gene Expression
ENSG00000287477	ENSG00000287477	Gene Expression
LINC02334	ENSG00000274317	Gene Expression
HSPD1P9	ENSG00000228036	Gene Expression
LINC00571	ENSG00000223685	Gene Expression
UFM1	ENSG00000120686	Gene Expression
ENSG00000279025	ENSG00000279025	Gene Expression
LINC00437	ENSG00000236354	Gene Expression
LINC00366	ENSG00000229437	Gene Expression
PRDX3P3	ENSG00000234701	Gene Expression
FREM2	ENSG00000150893	Gene Expression
RNU6-56P	ENSG00000252795	Gene Expression
FREM2-AS1	ENSG00000225350	Gene Expression
PLA2G12AP2	ENSG00000225221	Gene Expression
ANKRD26P2	ENSG00000235550	Gene Expression
STOML3	ENSG00000133115	Gene Expression
PROSER1	ENSG00000120685	Gene Expression
NHLRC3	ENSG00000188811	Gene Expression
ENSG00000273507	ENSG00000273507	Gene Expression
NXT1P1	ENSG00000214823	Gene Expression
LHFPL6	ENSG00000183722	Gene Expression
COG6	ENSG00000133103	Gene Expression
MIR4305	ENSG00000264171	Gene Expression
RNY4P14	ENSG00000200526	Gene Expression
CDKN2AIPNLP3	ENSG00000224351	Gene Expression
AZU1P1	ENSG00000270444	Gene Expression
SNORD116	ENSG00000212553	Gene Expression
LINC00598	ENSG00000215483	Gene Expression
LINC00332	ENSG00000230710	Gene Expression
RPL17P51	ENSG00000271429	Gene Expression
RNY3P9	ENSG00000207458	Gene Expression
RN7SKP2	ENSG00000252812	Gene Expression
ENSG00000288542	ENSG00000288542	Gene Expression
FOXO1	ENSG00000150907	Gene Expression
RLIMP1	ENSG00000229456	Gene Expression
MIR320D1	ENSG00000211491	Gene Expression
MRPS31	ENSG00000102738	Gene Expression
Metazoa-SRP	ENSG00000277794	Gene Expression
SLC25A15	ENSG00000102743	Gene Expression
MIR621	ENSG00000207652	Gene Expression
ENSG00000290476	ENSG00000290476	Gene Expression
TPTE2P5	ENSG00000168852	Gene Expression
CYCSP34	ENSG00000176268	Gene Expression
ENSG00000287837	ENSG00000287837	Gene Expression
SUGT1P3	ENSG00000290464	Gene Expression
SUGT1P3	ENSG00000239827	Gene Expression
ELF1	ENSG00000120690	Gene Expression
RGS17P1	ENSG00000229473	Gene Expression
WBP4	ENSG00000120688	Gene Expression
MIR3168	ENSG00000264226	Gene Expression
RN7SL597P	ENSG00000244264	Gene Expression
KBTBD6	ENSG00000165572	Gene Expression
ENSG00000278390	ENSG00000278390	Gene Expression
CALM2P3	ENSG00000215482	Gene Expression
KBTBD7	ENSG00000120696	Gene Expression
MORF4L1P4	ENSG00000225133	Gene Expression
MTRF1	ENSG00000120662	Gene Expression
ENSG00000277662	ENSG00000277662	Gene Expression
RAC1P3	ENSG00000231404	Gene Expression
NAA16	ENSG00000172766	Gene Expression
RNU6-57P	ENSG00000223280	Gene Expression
TUBBP2	ENSG00000214222	Gene Expression
OR7E36P	ENSG00000205240	Gene Expression
OR7E155P	ENSG00000234655	Gene Expression
OR7E37P	ENSG00000215480	Gene Expression
RGCC	ENSG00000102760	Gene Expression
ENSG00000288600	ENSG00000288600	Gene Expression
ENSG00000288598	ENSG00000288598	Gene Expression
VWA8	ENSG00000102763	Gene Expression
MIR5006	ENSG00000284584	Gene Expression
RN7SL515P	ENSG00000241406	Gene Expression
RNU6-74P	ENSG00000206962	Gene Expression
KARS1P1	ENSG00000229696	Gene Expression
VWA8-AS1	ENSG00000278338	Gene Expression
RPS28P8	ENSG00000226093	Gene Expression
DGKH	ENSG00000102780	Gene Expression
ENSG00000231530	ENSG00000231530	Gene Expression
MAPK6P3	ENSG00000237263	Gene Expression
CHCHD2P11	ENSG00000270809	Gene Expression
FHP1	ENSG00000234213	Gene Expression
AKAP11	ENSG00000023516	Gene Expression
LINC02341	ENSG00000283554	Gene Expression
FABP3P2	ENSG00000233259	Gene Expression
TNFSF11	ENSG00000120659	Gene Expression
FAM216B	ENSG00000179813	Gene Expression
LINC01050	ENSG00000271216	Gene Expression
LINC00428	ENSG00000229546	Gene Expression
EPSTI1	ENSG00000133106	Gene Expression
ZDHHC4P1	ENSG00000238025	Gene Expression
DNAJC15	ENSG00000120675	Gene Expression
LINC00400	ENSG00000229928	Gene Expression
ENSG00000276569	ENSG00000276569	Gene Expression
ENOX1	ENSG00000120658	Gene Expression
RPL36P19	ENSG00000232540	Gene Expression
ENOX1-AS2	ENSG00000238189	Gene Expression
ENOX1-AS1	ENSG00000233821	Gene Expression
ENSG00000287842	ENSG00000287842	Gene Expression
ENSG00000287029	ENSG00000287029	Gene Expression
ENSG00000270522	ENSG00000270522	Gene Expression
CCDC122	ENSG00000151773	Gene Expression
ENSG00000274001	ENSG00000274001	Gene Expression
LACC1	ENSG00000179630	Gene Expression
ENSG00000281883	ENSG00000281883	Gene Expression
ENSG00000280060	ENSG00000280060	Gene Expression
NRAD1	ENSG00000233725	Gene Expression
DGKZP1	ENSG00000179611	Gene Expression
LINC00390	ENSG00000226519	Gene Expression
SMIM2-AS1	ENSG00000227258	Gene Expression
SMIM2	ENSG00000139656	Gene Expression
SMIM2-IT1	ENSG00000235285	Gene Expression
ENSG00000276854	ENSG00000276854	Gene Expression
MIR8079	ENSG00000276319	Gene Expression
LINC02938	ENSG00000230731	Gene Expression
ENSG00000289852	ENSG00000289852	Gene Expression
ENSG00000277831	ENSG00000277831	Gene Expression
SERP2	ENSG00000151778	Gene Expression
TUSC8	ENSG00000237361	Gene Expression
TSC22D1	ENSG00000102804	Gene Expression
ENSG00000280357	ENSG00000280357	Gene Expression
ENSG00000225727	ENSG00000225727	Gene Expression
TSC22D1-AS1	ENSG00000278156	Gene Expression
SMARCE1P5	ENSG00000230793	Gene Expression
LINC00407	ENSG00000237585	Gene Expression
ENSG00000276527	ENSG00000276527	Gene Expression
LINC00330	ENSG00000235097	Gene Expression
NUFIP1	ENSG00000083635	Gene Expression
ENSG00000223732	ENSG00000223732	Gene Expression
GPALPP1	ENSG00000133114	Gene Expression
RN7SL49P	ENSG00000265802	Gene Expression
RN7SKP3	ENSG00000223341	Gene Expression
GTF2F2	ENSG00000188342	Gene Expression
RN7SKP4	ENSG00000271818	Gene Expression
ENSG00000277358	ENSG00000277358	Gene Expression
KCTD4	ENSG00000180332	Gene Expression
ENSG00000270381	ENSG00000270381	Gene Expression
TPT1	ENSG00000133112	Gene Expression
SNORA31B	ENSG00000253051	Gene Expression
SNORA31	ENSG00000199477	Gene Expression
ENSG00000273149	ENSG00000273149	Gene Expression
TPT1-AS1	ENSG00000170919	Gene Expression
ENSG00000228886	ENSG00000228886	Gene Expression
RCN1P2	ENSG00000214455	Gene Expression
SLC25A30	ENSG00000174032	Gene Expression
SLC25A30-AS1	ENSG00000251015	Gene Expression
PPIAP25	ENSG00000229303	Gene Expression
COG3	ENSG00000136152	Gene Expression
ERICH6B	ENSG00000165837	Gene Expression
RNA5SP27	ENSG00000200709	Gene Expression
TIMM9P3	ENSG00000232786	Gene Expression
COX4I1P2	ENSG00000228869	Gene Expression
LINC01055	ENSG00000235366	Gene Expression
AKR1B1P4	ENSG00000237876	Gene Expression
CBY2	ENSG00000174015	Gene Expression
Metazoa-SRP	ENSG00000274357	Gene Expression
SIAH3	ENSG00000215475	Gene Expression
ZC3H13	ENSG00000123200	Gene Expression
CPB2-AS1	ENSG00000235903	Gene Expression
CPB2	ENSG00000080618	Gene Expression
LCP1	ENSG00000136167	Gene Expression
RN7SL288P	ENSG00000240767	Gene Expression
LRRC63	ENSG00000173988	Gene Expression
RN7SKP5	ENSG00000252854	Gene Expression
ABITRAMP1	ENSG00000251106	Gene Expression
ENSG00000287863	ENSG00000287863	Gene Expression
LINC00563	ENSG00000261097	Gene Expression
RUBCNL	ENSG00000102445	Gene Expression
RNU2-6P	ENSG00000223336	Gene Expression
RNU6-68P	ENSG00000252385	Gene Expression
PPP1R2P4	ENSG00000241353	Gene Expression
LINC01198	ENSG00000231817	Gene Expression
ENSG00000290704	ENSG00000290704	Gene Expression
ENSG00000285576	ENSG00000285576	Gene Expression
OR7E101P	ENSG00000227019	Gene Expression
ENSG00000277228	ENSG00000277228	Gene Expression
COX17P1	ENSG00000205105	Gene Expression
FKBP1AP3	ENSG00000230243	Gene Expression
LRCH1	ENSG00000136141	Gene Expression
ENSG00000278462	ENSG00000278462	Gene Expression
ESD	ENSG00000139684	Gene Expression
HTR2A	ENSG00000102468	Gene Expression
HTR2A-AS1	ENSG00000224517	Gene Expression
GNG5P5	ENSG00000234590	Gene Expression
RN7SL700P	ENSG00000244521	Gene Expression
SUCLA2	ENSG00000136143	Gene Expression
NAP1L4P3	ENSG00000234145	Gene Expression
RPL27AP8	ENSG00000229423	Gene Expression
ENSG00000228573	ENSG00000228573	Gene Expression
LINC00562	ENSG00000260388	Gene Expression
ENSG00000287456	ENSG00000287456	Gene Expression
SUCLA2-AS1	ENSG00000227848	Gene Expression
NUDT15	ENSG00000136159	Gene Expression
ENSG00000276968	ENSG00000276968	Gene Expression
MED4	ENSG00000136146	Gene Expression
MED4-AS1	ENSG00000229111	Gene Expression
POLR2KP2	ENSG00000224510	Gene Expression
ITM2B	ENSG00000136156	Gene Expression
RB1-DT	ENSG00000231473	Gene Expression
RB1	ENSG00000139687	Gene Expression
PPP1R26P1	ENSG00000238086	Gene Expression
PCNPP5	ENSG00000177197	Gene Expression
ENSG00000277684	ENSG00000277684	Gene Expression
LPAR6	ENSG00000139679	Gene Expression
Metazoa-SRP	ENSG00000277233	Gene Expression
RCBTB2	ENSG00000136161	Gene Expression
ENSG00000287599	ENSG00000287599	Gene Expression
ENSG00000274929	ENSG00000274929	Gene Expression
ENSG00000289900	ENSG00000289900	Gene Expression
LINC01077	ENSG00000233456	Gene Expression
LINC00462	ENSG00000233610	Gene Expression
CYSLTR2	ENSG00000152207	Gene Expression
PSME2P2	ENSG00000225131	Gene Expression
ENSG00000275202	ENSG00000275202	Gene Expression
FNDC3A	ENSG00000102531	Gene Expression
RNU6-60P	ENSG00000201662	Gene Expression
RAD17P2	ENSG00000223724	Gene Expression
RNY3P2	ENSG00000199788	Gene Expression
COX7CP1	ENSG00000235957	Gene Expression
OGFOD1P1	ENSG00000231665	Gene Expression
MLNR	ENSG00000102539	Gene Expression
ENSG00000274351	ENSG00000274351	Gene Expression
ENSG00000288743	ENSG00000288743	Gene Expression
CDADC1	ENSG00000102543	Gene Expression
